20240717214329,custom,FedCP,30,0.9899253731343284,0.9933861119187614,0.7186043655468246,0,2653,22,5
20240717214347,custom,FedCP,30,0.0018656716417910447,0.0019491086235489208,0.6152205291609306,5,0,2675,0
20240717214406,custom,FedCP,30,0.0018656716417910447,0.0019351160862354875,0.5684064144131827,5,0,2675,0
20240717214424,custom,FedCP,30,0.0018656716417910447,0.0022968490878938633,0.5217416751856184,5,0,2675,0
20240717214443,custom,FedCP,30,0.0018656716417910447,0.0021947553897180756,0.49477780949597977,5,0,2675,0
20240717214501,custom,FedCP,30,0.0018656716417910447,0.0019672470978441122,0.47604852362541156,5,0,2675,0
20240717214520,custom,FedCP,30,0.0018656716417910447,0.0018288764510779436,0.4650527697077579,5,0,2675,0
20240717214538,custom,FedCP,30,0.0018656716417910447,0.00214707711442786,0.4563365006093251,5,0,2675,0
20240717214557,custom,FedCP,30,0.0018656716417910447,0.001797263681592039,0.4449972679470218,5,0,2675,0
20240717214615,custom,FedCP,30,0.0018656716417910447,0.002078669154228855,0.44230969898444783,5,0,2675,0
20240717214633,custom,FedCP,30,0.0018656716417910447,0.0021750621890547256,0.4397847509990304,5,0,2675,0
20240717214652,custom,FedCP,30,0.0018656716417910447,0.0022040837479270305,0.4380368653747995,5,0,2675,0
20240717214710,custom,FedCP,30,0.0018656716417910447,0.00253731343283582,0.43688749526180115,5,0,2675,0
20240717214729,custom,FedCP,30,0.0018656716417910447,0.0024398839137645097,0.4360434677304521,5,0,2675,0
20240717214747,custom,FedCP,30,0.0018656716417910447,0.0026767205638474293,0.4351128563032312,5,0,2675,0
20240717214805,custom,FedCP,30,0.0018656716417910447,0.002806799336650083,0.4337238800475153,5,0,2675,0
20240717214824,custom,FedCP,30,0.0018656716417910447,0.002903710613598673,0.43332909487903454,5,0,2675,0
20240717214842,custom,FedCP,30,0.0018656716417910447,0.0029384328358208955,0.4330276701409938,5,0,2675,0
20240717214901,custom,FedCP,30,0.0018656716417910447,0.0029912935323383083,0.43305075265425075,5,0,2675,0
20240717214919,custom,FedCP,30,0.0018656716417910447,0.003042081260364842,0.4333328983835918,5,0,2675,0
20240717214938,custom,FedCP,30,0.0018656716417910447,0.0030736940298507465,0.43320047163357167,5,0,2675,0
20240717214956,custom,FedCP,30,0.0018656716417910447,0.003047781923714759,0.43353937336448894,5,0,2675,0
20240717215015,custom,FedCP,30,0.0018656716417910447,0.003099087893864013,0.43346689870044336,5,0,2675,0
20240717215033,custom,FedCP,30,0.0018656716417910447,0.003099087893864013,0.4336079097568652,5,0,2675,0
20240717215051,custom,FedCP,30,0.0018656716417910447,0.0030996061359867327,0.43343956454493904,5,0,2675,0
20240717215110,custom,FedCP,30,0.0018656716417910447,0.0031467661691542284,0.43308234720748695,5,0,2675,0
20240717215128,custom,FedCP,30,0.0018656716417910447,0.0031410655058043114,0.43348860382444443,5,0,2675,0
20240717215147,custom,FedCP,30,0.0018656716417910447,0.003149875621890547,0.4335229339109639,5,0,2675,0
20240717215206,custom,FedCP,30,0.0018656716417910447,0.0031586857379767826,0.4338801944028523,5,0,2675,0
20240717215224,custom,FedCP,30,0.0018656716417910447,0.003146247927031509,0.43366572561405475,5,0,2675,0
20240717215243,custom,FedCP,30,0.0018656716417910447,0.0031286276948590385,0.4331086174621757,5,0,2675,0
20240717215301,custom,FedCP,30,0.0018656716417910447,0.003136401326699834,0.4329138521126098,5,0,2675,0
20240717215319,custom,FedCP,30,0.0018656716417910447,0.0031503938640132668,0.4327747638489904,5,0,2675,0
20240717215338,custom,FedCP,30,0.0018656716417910447,0.003181488391376451,0.4322037602843201,5,0,2675,0
20240717215357,custom,FedCP,30,0.0018656716417910447,0.0031550580431177447,0.4313056755874117,5,0,2675,0
20240717215415,custom,FedCP,30,0.0018656716417910447,0.0031592039800995026,0.43103968432057377,5,0,2675,0
20240717215434,custom,FedCP,30,0.0018656716417910447,0.0031638681592039805,0.43036540263874384,5,0,2675,0
20240717215452,custom,FedCP,30,0.0018656716417910447,0.0031550580431177447,0.4294873273094832,5,0,2675,0
20240717215511,custom,FedCP,30,0.0018656716417910447,0.0031291459369817577,0.4281523772720563,5,0,2675,0
20240717215529,custom,FedCP,30,0.0018656716417910447,0.003125,0.42662930579929703,5,0,2675,0
20240717215548,custom,FedCP,30,0.0018656716417910447,0.0031167081260364844,0.4256818442400229,5,0,2675,0
20240717215606,custom,FedCP,30,0.0018656716417910447,0.003090277777777778,0.42326506218836135,5,0,2675,0
20240717215625,custom,FedCP,30,0.0018656716417910447,0.0030892412935323377,0.42110939319692764,5,0,2675,0
20240717215644,custom,FedCP,30,0.0018656716417910447,0.0030731757877280265,0.4190321756158508,5,0,2675,0
20240717215702,custom,FedCP,30,0.0018656716417910447,0.003078358208955224,0.4172775447747465,5,0,2675,0
20240717215720,custom,FedCP,30,0.0018656716417910447,0.003059701492537313,0.4155725362989525,5,0,2675,0
20240717215739,custom,FedCP,30,0.0018656716417910447,0.0030612562189054724,0.4139235833102027,5,0,2675,0
20240717215757,custom,FedCP,30,0.0018656716417910447,0.0030654021558872294,0.41176724795062664,5,0,2675,0
20240717215816,custom,FedCP,30,0.0018656716417910447,0.0030571102819237144,0.409309902391528,5,0,2675,0
20240717215834,custom,FedCP,30,0.0018656716417910447,0.0030571102819237144,0.40695095988316726,5,0,2675,0
20240717215853,custom,FedCP,30,0.0018656716417910447,0.003057110281923715,0.4038636100536349,5,0,2675,0
20240717215912,custom,FedCP,30,0.0018656716417910447,0.003057110281923715,0.4008500467628072,5,0,2675,0
20240717215930,custom,FedCP,30,0.0018656716417910447,0.00304778192371476,0.39845527035031614,5,0,2675,0
20240717215949,custom,FedCP,30,0.0018656716417910447,0.003056073797678275,0.39569915231254144,5,0,2675,0
20240717220007,custom,FedCP,30,0.0018656716417910447,0.0030648839137645107,0.39396534633249214,5,0,2675,0
20240717220026,custom,FedCP,30,0.0018656716417910447,0.003069548092868988,0.3916760551390675,5,0,2675,0
20240717220044,custom,FedCP,30,0.0018656716417910447,0.003083022388059701,0.3895365270138797,5,0,2675,0
20240717220103,custom,FedCP,30,0.0018656716417910447,0.003064365671641791,0.3873152503059745,5,0,2675,0
20240717220122,custom,FedCP,30,0.0018656716417910447,0.0030685116086235486,0.3853874874969492,5,0,2675,0
20240717220140,custom,FedCP,30,0.0018656716417910447,0.0030773217247097844,0.3830152120167589,5,0,2675,0
20240717220159,custom,FedCP,30,0.0018656716417910447,0.0030809494195688228,0.3795039181402848,5,0,2675,0
20240717220218,custom,FedCP,30,0.0018656716417910447,0.003081467661691542,0.3764896239180349,5,0,2675,0
20240717220236,custom,FedCP,30,0.0018656716417910447,0.0030809494195688228,0.37364782275958247,5,0,2675,0
20240717220255,custom,FedCP,30,0.0018656716417910447,0.0030856135986733,0.36945669492759275,5,0,2675,0
20240717220313,custom,FedCP,30,0.0018656716417910447,0.003103233830845771,0.3661919223134127,5,0,2675,0
20240717220332,custom,FedCP,30,0.0018656716417910447,0.0030985696517412935,0.3617109184042882,5,0,2675,0
20240717220351,custom,FedCP,30,0.0018656716417910447,0.003112043946932007,0.3572775840885558,5,0,2675,0
20240717220409,custom,FedCP,30,0.0018656716417910447,0.0031244817578772806,0.35390733978421673,5,0,2675,0
20240717220428,custom,FedCP,30,0.0018656716417910447,0.00312396351575456,0.3494482116005515,5,0,2675,0
20240717220447,custom,FedCP,30,0.0018656716417910447,0.0031374378109452735,0.3445670258822077,5,0,2675,0
20240717220505,custom,FedCP,30,0.0018656716417910447,0.003170087064676617,0.34047184395840613,5,0,2675,0
20240717220524,custom,FedCP,30,0.0018656716417910447,0.0031747512437810942,0.334392869104184,5,0,2675,0
20240717220543,custom,FedCP,30,0.0018656716417910447,0.003188743781094527,0.3283395201178257,5,0,2675,0
20240717220601,custom,FedCP,30,0.0018656716417910447,0.0031980721393034825,0.32156839868485254,5,0,2675,0
20240717220620,custom,FedCP,30,0.0018656716417910447,0.0032250207296849087,0.3148026956718857,5,0,2675,0
20240717220638,custom,FedCP,30,0.0018656716417910447,0.003257151741293532,0.3093937740108724,5,0,2675,0
20240717220657,custom,FedCP,30,0.0018656716417910447,0.003275808457711443,0.3027533225673067,5,0,2675,0
20240717220715,custom,FedCP,30,0.0018656716417910447,0.003298092868988391,0.2967170013714645,5,0,2675,0
20240717220734,custom,FedCP,30,0.002238805970149254,0.0033152985074626864,0.2868074659026612,5,1,2674,0
20240717220752,custom,FedCP,30,0.0033582089552238806,0.0033746890547263677,0.2783538811982183,5,4,2671,0
20240717220811,custom,FedCP,30,0.0037313432835820895,0.0034430970149253734,0.2686201641956965,5,5,2670,0
20240717220830,custom,FedCP,30,0.004850746268656716,0.003524640057289311,0.2624754413204678,5,8,2667,0
20240717220848,custom,FedCP,30,0.013432835820895522,0.004789508894919342,0.25235493131571235,5,31,2644,0
20240717220907,custom,FedCP,30,0.018656716417910446,0.0064240068596411876,0.24486045481289848,5,45,2630,0
20240717220925,custom,FedCP,30,0.05111940298507463,0.016730266416833582,0.23387398851961738,5,132,2543,0
20240717220945,custom,FedCP,30,0.06492537313432836,0.022926777099351727,0.2276098179993993,5,169,2506,0
20240717221003,custom,FedCP,30,0.10820895522388059,0.05123700491051237,0.21966002604340093,5,285,2390,0
20240717221022,custom,FedCP,30,0.1917910447761194,0.12514739613620207,0.20828290280102,5,509,2166,0
20240717221040,custom,FedCP,30,0.2876865671641791,0.20894283587473886,0.19878277033988365,5,766,1909,0
20240717221058,custom,FedCP,30,0.3686567164179104,0.3056976669681894,0.18876903068253212,5,983,1692,0
20240717221117,custom,FedCP,30,0.44813432835820893,0.41102862850250915,0.18038877363258837,5,1196,1479,0
20240717221136,custom,FedCP,30,0.5727611940298507,0.5624885434838793,0.1686494155686959,5,1530,1145,0
20240717221154,custom,FedCP,30,0.6455223880597015,0.6614514117723073,0.16113324360448425,5,1725,950,0
20240717221213,custom,FedCP,30,0.6761194029850747,0.6978463674592407,0.15635454377401514,5,1807,868,0
20240717221231,custom,FedCP,30,0.7623134328358209,0.8014129608989684,0.14687491263036673,5,2038,637,0
20240717221250,custom,FedCP,30,0.8145522388059702,0.8555373901595916,0.1394297896279285,5,2178,497,0
20240717221309,custom,FedCP,30,0.8626865671641791,0.9161954553531045,0.13161873908997593,5,2307,368,0
20240717221327,custom,FedCP,30,0.8828358208955224,0.9333488240615105,0.1271195569386085,5,2361,314,0
20240717221346,custom,FedCP,30,0.9074626865671642,0.9580003944024467,0.11966582000950131,5,2427,248,0
20240717221404,custom,FedCP,30,0.932089552238806,0.9723035498912365,0.11404800802511347,5,2493,182,0
